country_code,country,deaths,epiweek_onset,imported_cases,lab_confirmed_cases,nombre_pais,num_country_code,num_country_code2,num_gbs,num_gbs_with_zika,num_records,num_microcephaly_associated,other_neuro_complications,other_source_transmission,pregnant_women,report_epi_week,severe_cases,sovereign,status,sub_region,suspected_cases,suspect_cases_bin,total_cases,total_cases_bin,year,month
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,40,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2015,October
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,41,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2015,October
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,42,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2015,October
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,43,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2015,October
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,44,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2015,November
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,45,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2015,November
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,46,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2015,November
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,47,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2015,November
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,48,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2015,December
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,49,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2015,December
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,50,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2015,December
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,51,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2015,December
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,52,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2015,December
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,1,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2016,January
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,2,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2016,January
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,3,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2016,January
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,4,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2016,January
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,5,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2016,February
ABW,Aruba,0,0,0,0,Aruba,533,533,0,0,1,0,0,0,0,6,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,0,0,2016,February
ABW,Aruba,0,0,7,4,Aruba,533,533,0,0,1,0,0,0,0,7,0,Netherlands,Associated Member,Non Latin Caribbean,0,0K,4,0,2016,February
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,40,0,El Salvador,Member State,Central America,0,0K,0,0,2015,October
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,41,0,El Salvador,Member State,Central America,0,0K,0,0,2015,October
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,42,0,El Salvador,Member State,Central America,0,0K,0,0,2015,October
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,43,0,El Salvador,Member State,Central America,0,0K,0,0,2015,October
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,44,0,El Salvador,Member State,Central America,0,0K,0,0,2015,November
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,45,0,El Salvador,Member State,Central America,0,0K,0,0,2015,November
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,46,0,El Salvador,Member State,Central America,0,0K,0,0,2015,November
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,46,0,El Salvador,Member State,Central America,195,0K,195,0,2015,November
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,47,0,El Salvador,Member State,Central America,0,0K,0,0,2015,November
SLV,El Salvador,0,0,0,3,El Salvador,222,222,0,0,1,0,0,0,0,47,0,El Salvador,Member State,Central America,348,0K,351,0,2015,November
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,48,0,El Salvador,Member State,Central America,0,0K,0,0,2015,December
SLV,El Salvador,0,0,0,0,El Salvador,222,222,8,0,1,0,0,0,0,48,0,El Salvador,Member State,Central America,846,0K,846,0,2015,December
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,49,0,El Salvador,Member State,Central America,0,0K,0,0,2015,December
SLV,El Salvador,0,0,0,0,El Salvador,222,222,3,0,1,0,0,0,0,49,0,El Salvador,Member State,Central America,914,0K,914,0,2015,December
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,50,0,El Salvador,Member State,Central America,0,0K,0,0,2015,December
SLV,El Salvador,0,0,0,0,El Salvador,222,222,4,0,1,0,0,0,0,50,0,El Salvador,Member State,Central America,753,0K,753,0,2015,December
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,51,0,El Salvador,Member State,Central America,0,0K,0,0,2015,December
SLV,El Salvador,0,0,0,0,El Salvador,222,222,9,0,1,0,0,0,0,51,0,El Salvador,Member State,Central America,464,0K,464,0,2015,December
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,52,0,El Salvador,Member State,Central America,0,0K,0,0,2015,December
SLV,El Salvador,0,0,0,0,El Salvador,222,222,15,0,1,0,0,0,63,52,0,El Salvador,Member State,Central America,316,0K,316,0,2015,December
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,1,0,El Salvador,Member State,Central America,0,0K,0,0,2016,January
SLV,El Salvador,0,0,0,0,El Salvador,222,222,23,0,1,0,0,0,19,1,0,El Salvador,Member State,Central America,1090,0K,1090,0,2016,January
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,2,0,El Salvador,Member State,Central America,0,0K,0,0,2016,January
SLV,El Salvador,0,0,0,0,El Salvador,222,222,27,0,1,0,0,0,31,2,0,El Salvador,Member State,Central America,1018,0K,1018,0,2016,January
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,3,0,El Salvador,Member State,Central America,0,0K,0,0,2016,January
SLV,El Salvador,0,0,0,0,El Salvador,222,222,13,0,1,0,0,0,29,3,0,El Salvador,Member State,Central America,839,0K,839,0,2016,January
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,4,0,El Salvador,Member State,Central America,0,0K,0,0,2016,January
SLV,El Salvador,0,0,0,0,El Salvador,222,222,10,0,1,0,0,0,17,4,23,El Salvador,Member State,Central America,789,0K,789,0,2016,January
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,5,0,El Salvador,Member State,Central America,0,0K,0,0,2016,February
SLV,El Salvador,0,0,0,0,El Salvador,222,222,9,0,1,0,0,0,0,5,0,El Salvador,Member State,Central America,351,0K,351,0,2016,February
SLV,El Salvador,0,0,0,0,El Salvador,222,222,0,0,1,0,0,0,0,6,0,El Salvador,Member State,Central America,661,0K,661,0,2016,February
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,40,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,October
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,41,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,October
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,42,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,October
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,43,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,October
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,44,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,November
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,45,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,November
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,46,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,November
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,47,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,November
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,48,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,December
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,49,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,December
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,50,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,December
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,51,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,December
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,52,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,December
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,1,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2016,January
GUF,French Guiana,0,52,10,7,Guayana Francesa,254,254,0,0,1,0,0,0,0,1,0,France,Participating State \Territory,Latin Caribbean,0,0K,7,0,2016,January
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,2,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2016,January
GUF,French Guiana,0,0,0,39,Guayana Francesa,254,254,0,0,1,0,0,0,0,2,0,France,Participating State \Territory,Latin Caribbean,130,0K,169,0,2016,January
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,3,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2016,January
GUF,French Guiana,0,0,0,29,Guayana Francesa,254,254,0,0,1,0,0,0,0,3,0,France,Participating State \Territory,Latin Caribbean,115,0K,144,0,2016,January
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,4,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2016,January
GUF,French Guiana,0,0,0,13,Guayana Francesa,254,254,3,0,1,0,0,0,8,4,0,France,Participating State \Territory,Latin Caribbean,185,0K,198,0,2016,January
GUF,French Guiana,0,0,0,0,Guayana Francesa,254,254,0,0,1,0,0,0,0,5,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2016,February
GUF,French Guiana,0,0,0,11,Guayana Francesa,254,254,0,0,1,0,0,0,0,6,0,France,Participating State \Territory,Latin Caribbean,360,0K,371,0,2016,February
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,40,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,October
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,41,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,October
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,42,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,October
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,43,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,October
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,44,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,November
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,45,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,November
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,46,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,November
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,47,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,November
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,48,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,December
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,49,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,December
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,50,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,December
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,51,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,December
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,52,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2015,December
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,1,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2016,January
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,2,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2016,January
GLP,Guadeloupe,0,0,0,1,Guadalupe,312,312,0,0,1,0,0,0,0,2,0,France,Participating State \Territory,Latin Caribbean,0,0K,1,0,2016,January
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,3,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2016,January
GLP,Guadeloupe,0,0,0,9,Guadalupe,312,312,0,0,1,0,0,0,0,3,0,France,Participating State \Territory,Latin Caribbean,0,0K,9,0,2016,January
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,4,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2016,January
GLP,Guadeloupe,0,0,0,7,Guadalupe,312,312,0,0,1,0,1,0,0,4,0,France,Participating State \Territory,Latin Caribbean,0,0K,7,0,2016,January
GLP,Guadeloupe,0,0,0,0,Guadalupe,312,312,0,0,1,0,0,0,0,5,0,France,Participating State \Territory,Latin Caribbean,0,0K,0,0,2016,February
GLP,Guadeloupe,0,0,0,8,Guadalupe,312,312,0,0,1,0,0,0,0,6,0,France,Participating State \Territory,Latin Caribbean,221,0K,229,0,2016,February
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,40,0,Guatemala,Member State,Central America,0,0K,0,0,2015,October
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,41,0,Guatemala,Member State,Central America,0,0K,0,0,2015,October
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,42,0,Guatemala,Member State,Central America,0,0K,0,0,2015,October
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,43,0,Guatemala,Member State,Central America,0,0K,0,0,2015,October
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,44,0,Guatemala,Member State,Central America,0,0K,0,0,2015,November
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,45,0,Guatemala,Member State,Central America,0,0K,0,0,2015,November
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,46,0,Guatemala,Member State,Central America,0,0K,0,0,2015,November
GTM,Guatemala,0,0,0,1,Guatemala,320,320,0,0,1,0,0,0,0,46,0,Guatemala,Member State,Central America,0,0K,1,0,2015,November
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,47,0,Guatemala,Member State,Central America,0,0K,0,0,2015,November
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,48,0,Guatemala,Member State,Central America,0,0K,0,0,2015,December
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,49,0,Guatemala,Member State,Central America,0,0K,0,0,2015,December
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,50,0,Guatemala,Member State,Central America,0,0K,0,0,2015,December
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,51,0,Guatemala,Member State,Central America,0,0K,0,0,2015,December
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,52,0,Guatemala,Member State,Central America,0,0K,0,0,2015,December
GTM,Guatemala,0,0,0,67,Guatemala,320,320,0,0,1,0,0,0,1,52,0,Guatemala,Member State,Central America,200,0K,267,0,2015,December
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,1,0,Guatemala,Member State,Central America,0,0K,0,0,2016,January
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,2,0,Guatemala,Member State,Central America,0,0K,0,0,2016,January
GTM,Guatemala,0,0,0,37,Guatemala,320,320,0,0,1,0,0,0,0,2,0,Guatemala,Member State,Central America,78,0K,115,0,2016,January
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,3,0,Guatemala,Member State,Central America,0,0K,0,0,2016,January
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,4,0,Guatemala,Member State,Central America,0,0K,0,0,2016,January
GTM,Guatemala,0,0,0,0,Guatemala,320,320,0,0,1,0,0,0,0,5,0,Guatemala,Member State,Central America,0,0K,0,0,2016,February
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,40,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2015,October
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,41,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2015,October
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,42,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2015,October
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,43,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2015,October
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,44,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2015,November
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,45,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2015,November
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,46,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2015,November
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,47,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2015,November
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,48,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2015,December
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,49,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2015,December
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,50,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2015,December
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,51,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2015,December
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,52,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2015,December
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,1,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2016,January
GUY,Guyana,0,0,0,1,Guyana,328,328,0,0,1,0,0,0,0,2,0,Guyana,Member State,Non Latin Caribbean,0,0K,1,0,2016,January
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,2,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2016,January
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,3,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2016,January
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,4,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2016,January
GUY,Guyana,0,0,0,0,Guyana,328,328,0,0,1,0,0,0,0,5,0,Guyana,Member State,Non Latin Caribbean,0,0K,0,0,2016,February
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,40,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,October
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,41,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,October
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,42,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,October
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,42,0,Haiti,Member State,Latin Caribbean,3,0K,3,0,2015,October
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,43,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,October
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,43,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,October
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,44,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,November
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,44,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,November
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,45,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,November
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,45,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,November
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,46,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,November
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,46,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,November
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,47,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,November
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,47,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,November
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,48,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,December
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,48,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,December
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,49,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,December
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,49,0,Haiti,Member State,Latin Caribbean,5,0K,5,0,2015,December
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,50,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,December
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,50,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,December
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,51,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,December
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,51,0,Haiti,Member State,Latin Caribbean,2,0K,2,0,2015,December
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,52,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2015,December
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,52,0,Haiti,Member State,Latin Caribbean,2,0K,2,0,2015,December
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,1,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2016,January
HTI,Haiti,0,0,0,5,Haití,332,332,0,0,1,0,0,0,0,1,0,Haiti,Member State,Latin Caribbean,13,0K,18,0,2016,January
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,2,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2016,January
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,2,0,Haiti,Member State,Latin Caribbean,4,0K,4,0,2016,January
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,3,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2016,January
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,3,0,Haiti,Member State,Latin Caribbean,96,0K,96,0,2016,January
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,4,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2016,January
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,4,0,Haiti,Member State,Latin Caribbean,204,0K,204,0,2016,January
HTI,Haiti,0,0,0,0,Haití,332,332,0,0,1,0,0,0,0,5,0,Haiti,Member State,Latin Caribbean,0,0K,0,0,2016,February
HND,Honduras,0,0,0,0,Honduras,340,340,0,0,1,0,0,0,0,40,0,Honduras,Member State,Central America,0,0K,0,0,2015,October
HND,Honduras,0,0,0,0,Honduras,340,340,0,0,1,0,0,0,0,41,0,Honduras,Member State,Central America,0,0K,0,0,2015,October
HND,Honduras,0,0,0,0,Honduras,340,340,0,0,1,0,0,0,0,42,0,Honduras,Member State,Central America,0,0K,0,0,2015,October
HND,Honduras,0,0,0,0,Honduras,340,340,0,0,1,0,0,0,0,43,0,Honduras,Member State,Central America,0,0K,0,0,2015,October
HND,Honduras,0,0,0,0,Honduras,340,340,0,0,1,0,0,0,0,44,0,Honduras,Member State,Central America,0,0K,0,0,2015,November
HND,Honduras,0,0,0,0,Honduras,340,340,0,0,1,0,0,0,0,45,0,Honduras,Member State,Central America,0,0K,0,0,2015,November
HND,Honduras,0,0,0,0,Honduras,340,340,0,0,1,0,0,0,0,46,0,Honduras,Member State,Central America,0,0K,0,0,2015,November
HND,Honduras,0,0,0,0,Honduras,340,340,0,0,1,0,0,0,0,47,0,Honduras,Member State,Central America,0,0K,0,0,2015,November
HND,Honduras,0,0,0,0,Honduras,340,340,0,0,1,0,0,0,0,48,0,Honduras,Member State,Central America,0,0K,0,0,2015,December
